Gage_no,Gage_name,Gage_type,Lat_nwis,Long_nwis,SqKm_nwis,Lat_snap,Long_snap,COMID,COMID_meas,REACHCODE,REACH_meas,NHDPlusReg,State,Pass,CHECKED,QC_notes1,REVIEWED,Rev_notes2,Ver_notes3,Gage_info,QC_final,MovedCOMID
08073500,"Buffalo Bayou nr Addicks, TX",ContGage,29.761895800000001,-95.605778200000003,717.426703999999972,29.761904283900002,-95.605778198600007,1439317,68.463950620700004,12040104000058,70.923671017700002,12,TX,1, , ,MJS 10/27/2017,okay, , ,OK, 
08186500,"Ecleto Ck nr Runge, TX",CrestStage,28.920254190000001,-97.772222099999993,619.007156000000009,28.920131488399999,-97.772704225300004,3838999,68.256510000000006,12100303000120,68.256510000000006,12,TX,1, , , , , , ,AutoRef, 
08069500,"W Fk San Jacinto Rv nr Humble, TX",CrestStage,30.027163850000001,-95.257988800000007,4509.169281999999839,30.026845117099999,-95.258004143999997,1468442,76.606331432299996,12040101011507,76.606331432299996,12,TX,1, , , , , , ,AutoRef, 
08173000,"Plum Ck nr Luling, TX",CrestStage,29.699673000000001,-97.603608199999996,800.306323000000020,29.699483700300000,-97.603856168500002,1631587,17.880949718600000,12100203000015,17.880949718600000,12,TX,1, , ,MJS 10/30/2017,okay, , ,OK, 
08177000,"Coleto Ck nr Schroeder, TX",CrestStage,28.831654470000000,-97.186378599999998,955.705608999999981,28.831649089399999,-97.186347672200000,165912613,50.796273732600000,12100204000940,24.862637468999999,12,TX,1, , , , , , ,AutoRef, 
08041000,"Neches Rv at Evadale, TX",CrestStage,30.355763780000000,-94.093237299999998,20592.995383000001311,30.356170930200001,-94.093473997199993,1114207,1.263321982090000,12020003000037,1.263321982090000,12,TX,0,"JAF, 12/21/2015 --> LH, 7/11/2017",Move to main stem Neches River COMID 1114207.,MJS 10/26/2017,agree with move, , ,Move,1114209
08155200,"Barton Ck at SH 71 nr Oak Hill, TX",CrestStage,30.296315870000001,-97.925565000000006,232.321933000000001,30.296159190899999,-97.925238301500002,5781265,96.405894316599998,12090205000063,96.405894316599998,12,TX,1, , ,MJS 10/30/2017,okay, , ,OK, 
08071000,"Peach Ck at Splendora, TX",CrestStage,30.232713700000001,-95.168266200000005,303.028608000000020,30.232727367199999,-95.168352216100004,1520237,7.089329632270000,12040103000086,7.089329632270000,12,TX,1, , , , , , ,AutoRef, 
08111700,"Mill Ck nr Bellville, TX",ContGage,29.881061450000001,-96.205240200000006,973.835525999999959,29.881048145400001,-96.205233233700000,3122466,91.126414614100000,12070104000053,91.126414614100000,12,TX,1, , , , , , ,AutoRef, 
08079000,"Oyster Ck nr Angleton, TX",ContGage,29.158577350000002,-95.475775299999995,295.258643000000006,29.158569812100001,-95.475798377499999,1574618,1.697211542330000,12040205000037,1.697211542330000,12,TX,0,SEJ 9/6/17,Okay., , , , ,OK, 
08076000,"Greens Bayou nr Houston, TX",ContGage,29.918278399999998,-95.306879600000002,177.932182000000012,29.918297534499999,-95.306878845599996,1440183,63.675409249900000,12040104000030,18.331877412400001,12,TX,1, , ,MJS 10/27/2017,okay, , ,OK, 
08164000,"Lavaca Rv nr Edna, TX",ContGage,28.959984490000000,-96.686366800000002,2116.020277999999962,28.959976092800002,-96.686624077600001,7842827,11.643315492699999,12100101000013,11.643315492699999,12,TX,1, , , , , , ,AutoRef, 
08042500,"Hillebrandt Bayou nr Lovell Lake, TX",CrestStage,29.928888890000000,-94.109722199999993,331.518477000000019,29.928696276899998,-94.109725546600004,1479661,66.927200907100001,12040201000751,47.452669591800003,12,TX,0,SEJ 9/20/17,Okay., , , , ,OK, 
08196000,"Dry Frio Rv nr Reagan Wells, TX",CrestStage,29.504675760000001,-99.781445199999993,326.338501000000008,29.504684558200001,-99.781469715499995,10644541,56.560285630899997,12110106000153,86.433338461399998,12,TX,1, , , , , , ,AutoRef, 
08157000,"Waller Ck at 38th St, Austin, TX",ContGage,30.297151960000001,-97.726949700000006,5.982873000000000,30.297182824000000,-97.727072960300006,5781313,48.024406867000003,12090205000126,48.024406867000003,12,TX,1, , ,MJS 10/30/2017,okay, , ,OK, 
08159200,"Colorado Rv at Bastrop, TX",CrestStage,30.104661539999999,-97.319436800000005,103545.134250000002794,30.104608006500001,-97.319703038699998,5790218,18.943645767300001,12090301000874,67.270806785600001,12,TX,1, , , , , , ,AutoRef, 
08030500,"Sabine Rv nr Ruliff, TX",CrestStage,30.303816840000000,-93.743778399999997,24161.998984999998356,30.303774317100000,-93.743845095500006,8331804,86.293056996900006,12010005001444,86.293056996900006,12,TX,1, , , , , , ,AutoRef, 
08155300,"Barton Ck at Loop 360, Austin, TX",CrestStage,30.244653060000001,-97.802228299999996,300.438620000000014,30.244784258799999,-97.802281047199997,5781337,63.920162481399998,12090205000059,63.920162481399998,12,TX,1, , ,MJS 10/30/2017,okay, , ,OK, 
08180000,"Medina Canal nr Riomedina, TX",ContGage,29.505508500000001,-98.903361899999993,0.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999,-9999.000000000000000,-9999,-9999.000000000000000,12,TX,0,SEJ 9/6/17,Drop. Uninitialized flowline., , ,Drop. NHDPlus is not representative. Uninitialized, ,Drop, 
08042000,"Taylor Bayou nr LaBelle, TX",CrestStage,29.875000000000000,-94.159444399999998,678.576881999999955,29.875156211899998,-94.159446800200001,1479739,22.149327768500001,12040201000020,16.586792106299999,12,TX,1, , , , , , ,AutoRef, 
08069000,"Cypress Ck nr Westfield, TX",CrestStage,30.035775300000001,-95.428826999999998,738.146608000000015,30.035788615600001,-95.428827006399999,1508289,41.063388376399999,12040102000037,41.063388376399999,12,TX,1, , , , , , ,AutoRef, 
08194500,"Nueces Rv nr Tilden, TX",CrestStage,28.308889059999998,-98.557238400000003,20960.773692999999184,28.308985196199998,-98.557285246600003,10631613,45.343619334099998,12110105000019,45.343619334099998,12,TX,1, , , , , , ,AutoRef, 
08068500,"Spring Ck nr Spring, TX",CrestStage,30.110495170000000,-95.436327500000004,1059.305133000000069,30.110612707200001,-95.436512969600003,1508043,33.632135388899997,12040102000004,49.630447629499997,12,TX,1, , ,MJS 10/30/2017,okay, , ,OK, 
08169500,"Guadalupe Rv at New Braunfels, TX",CrestStage,29.698002649999999,-98.106674799999993,4278.660340999999789,29.697823422100001,-98.106972162600002,1619653,69.762438762900004,12100202000121,69.762438762900004,12,TX,1, , ,MJS 10/30/2017,okay, , ,OK, 
08074810,"Brays Bayou at Gessner Dr, Houston, TX",CrestStage,29.672731700000000,-95.528276500000004,135.974375000000009,29.672730850299999,-95.528276606500000,1439635,99.310249213500001,12040104000085,97.683258084900004,12,TX,0,SEJ 9/20/17,Okay., , , , ,OK, 
08031000,"Cow Bayou nr Mauriceville, TX",ContGage,30.186320450000000,-93.908505800000000,215.746008999999987,30.186320648100001,-93.908533870900001,8331928,49.566398145100003,12010005000284,49.566398145100003,12,TX,1, , , , , , ,AutoRef, 
08211520,"Oso Ck at Corpus Christi, TX",ContGage,27.711418790000000,-97.501937699999999,233.875924999999995,27.711043276900000,-97.502241699699994,1636035,7.252498688500000,12110202000012,7.252498688500000,12,TX,1, , ,MJS 10/30/2017,okay, , ,OK, 
08178500,"San Pedro Ck at Furnish St, San Antonio, TX",CrestStage,29.406344699999998,-98.510850800000000,6.837569000000000,29.406350492400001,-98.510903397899995,10840824,79.354253772400000,12100301000156,79.354253772400000,12,TX,1, , ,MJS 10/30/2017,okay, , ,OK, 
08187500,"Escondido Ck at Kenedy, TX",CrestStage,28.819980070000000,-97.859167999999997,187.515138000000007,28.819858189600001,-97.859121365099995,3839263,53.377589625500001,12100303000214,53.377589625500001,12,TX,1, , , , , , ,AutoRef, 
08180800,"Medina Rv nr Somerset, TX",ContGage,29.262182859999999,-98.581407400000003,2504.518493000000035,29.261742339900000,-98.581616656600005,10836104,28.131783202899999,12100302000029,28.131783202899999,12,TX,1, , , , , , ,AutoRef, 
08194200,"San Casimiro Ck nr Freer, TX",CrestStage,27.965013290000002,-98.966967800000006,1214.704418999999916,27.965049848600000,-98.967017759200004,10634531,78.474416687499996,12110105000174,78.474416687499996,12,TX,1, , , , , , ,AutoRef, 
08162500,"Colorado Rv nr Bay City, TX",CrestStage,28.974146200000000,-96.012458800000005,109401.097343999994337,28.974443534500001,-96.011826906699994,3765768,77.069714613399995,12090302000383,63.300639781800001,12,TX,1, , , , , , ,AutoRef, 
08074000,"Buffalo Bayou at Houston, TX",CrestStage,29.760228290000001,-95.408550500000004,870.236001999999985,29.760571663299999,-95.408540617900002,1440301,59.147228175800002,12040104000050,59.147228175800002,12,TX,1, , ,MJS 10/27/2017,okay, , ,OK, 
08158000,"Colorado Rv at Austin, TX",CrestStage,30.246138890000001,-97.680055600000003,101032.845793000000413,30.245419351900001,-97.693719637900003,5781917,98.987756816300006,12090205000014,64.446206747100007,12,TX,1,SEJ 8/17/17,"Okay (shifted upstream of bridge, but same COMID). GageLoc is wrong.",MJS 10/26/2017,okay, , ,OK - Shift, 
08175000,"Sandies Ck nr Westhoff, TX",CrestStage,29.215247500000000,-97.449435300000005,1421.903467000000092,29.215178241499999,-97.449492526300006,1623207,52.031446020799997,12100202000156,52.031446020799997,12,TX,1, , , , , , ,AutoRef, 
08072300,"Buffalo Bayou nr Katy, TX",ContGage,29.743286640000001,-95.806895100000006,163.946247000000000,29.743165287800000,-95.806994712800005,1440311,52.008681248000002,12040104000079,52.008681248000002,12,TX,1, , ,MJS 10/27/2017,okay, , ,OK, 
08190000,"Nueces Rv at Laguna, TX",CrestStage,29.428566790000001,-99.997287000000000,1908.821230000000014,29.428522664399999,-99.997170678299995,7872253,77.976803798999995,12110101000006,82.223252623199997,12,TX,1, , , , , , ,AutoRef, 
08200000,"Hondo Ck nr Tarpley, TX",ContGage,29.570030559999999,-99.247688900000000,247.602861999999988,29.570128598400000,-99.247613319699994,10654651,24.169101964599999,12110107000028,24.169101964599999,12,TX,1, , , , , , ,AutoRef, 
08165300,"N Fk Guadalupe Rv nr Hunt, TX",ContGage,30.064097470000000,-99.386991600000002,437.707988999999998,30.064412898499999,-99.387287152100001,3585678,51.381653529600001,12100201000102,46.210034530700000,12,TX,1, , ,MJS 10/30/2017,okay, , ,OK, 
08167800,"Guadalupe Rv at Sattler, TX",ContGage,29.859107580000000,-98.180010600000003,3719.222912000000179,29.859030062700000,-98.179773767900002,1619595,0.401941249913000,12100202000134,42.834528883099999,12,TX,0,"JAF, 12/21/2015 --> LH 7/11/2017",OK.,MJS 10/27/2017,okay, , ,OK, 
08150000,"Llano Rv nr Junction, TX",ContGage,30.504354870000000,-99.734509700000004,4801.837937000000238,30.504519116000001,-99.734326679800006,5770577,17.957943131800000,12090204000200,44.727232557999997,12,TX,1, , , , , , ,AutoRef, 
08066250,"Trinity Rv nr Goodrich, TX",CrestStage,30.572145440000000,-94.948822300000003,43625.759555999997247,30.570711619200001,-94.949605429700000,1487840,79.012054933000002,12030202001950,77.735709999999997,12,TX,1, , , , , , ,AutoRef, 
08188800,"Guadalupe Rv nr Tivoli, TX",ContGage,28.505833700000000,-96.884708399999994,26231.399476999999024,28.505863167899999,-96.884702070499998,1640227,86.519098777099998,12100303010780,94.233177049700004,12,TX,1, , ,MJS 10/27/2017,okay, , ,OK, 
08067070,"CWA Canal nr Dayton, TX",ContGage,29.961328980000001,-94.810200300000005,0.000000000000000,-9999.000000000000000,-9999.000000000000000,-9999,-9999.000000000000000,-9999,-9999.000000000000000,12,TX,0,SEJ 9/6/17,Drop. Uninitialized flowline., , ,Drop. NHDPlus is not representative. Uninitialized, ,Drop, 
08074020,"Whiteoak Bayou at Alabonson Rd, Houston, TX",CrestStage,29.870780730000000,-95.480496099999996,89.354589000000004,29.870676627100000,-95.480499145400003,1438725,46.900945844299997,12040104000045,30.007220461100001,12,TX,1, , ,MJS 10/27/2017,okay, , ,OK, 
08181480,"Leon Ck at IH 35, San Antonio, TX",ContGage,29.329958370000000,-98.584185599999998,567.207394000000022,29.329582051100001,-98.585097349500003,10836388,29.961118489899999,12100302000008,29.961118489899999,12,TX,1, , ,MJS 10/30/2017,okay, , ,OK, 
08211200,"Nueces Rv at Bluntzer, TX",ContGage,27.937795940000001,-97.775830799999994,43022.292329000003519,27.938260163799999,-97.775521017599999,3171770,30.585259592900002,12110111000010,30.585259592900002,12,TX,1, , , , , , ,AutoRef, 
08110200,"Brazos Rv at Washington, TX",CrestStage,30.361319080000001,-96.155236599999995,106686.789814999996452,30.361289028300000,-96.155305179999999,5559374,67.913652208599999,12070101000973,9.442442548470000,12,TX,1, , , , , , ,AutoRef, 
08110000,"Yegua Ck nr Somerville, TX",ContGage,30.321877300000001,-96.507468299999999,2613.297993000000133,30.321781325900002,-96.507463279299998,5570685,92.835899069099995,12070102000608,92.835899069099995,12,TX,1, , , , , , ,AutoRef, 
08158920,"Williamson Ck at Oak Hill, TX",ContGage,30.235208060000001,-97.860284800000002,16.316925000000001,30.235119290200000,-97.860305688899999,5781345,43.815288644299997,12090205000165,43.815288644299997,12,TX,1, , , , , , ,AutoRef, 
08075770,"Hunting Bayou at IH 610, Houston, TX",CrestStage,29.793282170000001,-95.267990699999999,41.698808000000000,29.793290556799999,-95.267993943600004,1440277,64.037273203900000,12040104000111,84.427297769500001,12,TX,0,SEJ 9/6/17,Okay., , , , ,OK, 
08211000,"Nueces Rv nr Mathis, TX",CrestStage,28.038347190000000,-97.860276900000002,42742.573614000000816,28.038273389299999,-97.860298339099998,3170312,87.663042457800003,12110111000015,87.663042457800003,12,TX,1, , , , , , ,AutoRef, 
08158050,"Boggy Ck at US Hwy 183, Austin, TX",CrestStage,30.263264870000000,-97.672503199999994,33.928843999999998,30.263292252799999,-97.672495796400000,5781295,71.058106738099994,12090205000368,74.945793116900006,12,TX,1, , ,MJS 10/30/2017,okay, , ,OK, 
08193000,"Nueces Rv nr Asherton, TX",CrestStage,28.500263130000000,-99.681993500000004,10572.331423999999970,28.500299111099999,-99.681985524100000,10893541,3.320290886820000,12110103000077,91.217102821699996,12,TX,1, , , , , , ,AutoRef, 
08108700,"Brazos Rv at SH 21 nr Bryan, TX",CrestStage,30.626866499999998,-96.544134999999997,101136.445317000005161,30.627942616599999,-96.544246515699996,5558060,43.278090802500003,12070101000984,43.278090802500003,12,TX,1, , ,MJS 10/27/2017,okay, , ,OK, 
08169000,"Comal Rv at New Braunfels, TX",CrestStage,29.706408329999999,-98.122208299999997,336.698452999999972,29.706516727600000,-98.121987561400005,1619649,65.129150823399996,12100202000136,65.129150823399996,12,TX,0,"JAF, 12/21/2015 --> LH 7/11/2017",OK., , , , ,OK, 
08184000,"Cibolo Ck nr Bulverde, TX",CrestStage,29.726056150000002,-98.427238799999998,512.817643999999973,29.726013601300000,-98.427208336000007,7850619,41.715624621899998,12100304000039,41.715624621899998,12,TX,1, , , , , , ,AutoRef, 
08116400,"Dry Ck nr Rosenberg, TX",ContGage,29.511905930000001,-95.746894200000000,22.403396999999998,29.512196675100000,-95.746948207000003,3123676,29.872254671299999,12070104000309,31.589872499300000,12,TX,1,"JAF, 12/21/2015 --> LH 7/11/2017",OK. Water-year summary says on the downstream left embankment of wooden bridge on Ricefield Road,MJS 10/26/2017,okay, , ,OK, 
08176500,"Guadalupe Rv at Victoria, TX",ContGage,28.793045599999999,-97.013042900000002,13462.758143999999447,28.792955753899999,-97.013140703000005,1639225,68.273154255600005,12100204000014,68.273154255600005,12,TX,1, , ,MJS 10/30/2017,okay, , ,OK, 
08164500,"Navidad Rv nr Ganado, TX",CrestStage,29.025814700000002,-96.552473300000003,2750.567361999999775,29.025886630199999,-96.552364243200003,7846469,50.079740576799999,12100102000030,50.079740576799999,12,TX,1, , , , , , ,AutoRef, 
08070000,"E Fk San Jacinto Rv nr Cleveland, TX",ContGage,30.336598089999999,-95.104099899999994,841.746132999999986,30.336623397600000,-95.103951648999995,1520007,32.164599308800000,12040103000017,32.164599308800000,12,TX,1, , ,MJS 10/27/2017,okay, , ,OK, 
08160000,"Dry Ck at Buescher Lk nr Smithville, TX",ContGage,30.042442000000001,-97.159710000000004,3.833182000000000,30.042422698599999,-97.159910232599998,5789946,15.586583150099999,12090301000347,15.586583150099999,12,TX,0,SEJ 9/13/17,Okay., , , , ,OK, 
08072700,"S Mayde Ck nr Addicks, TX",CrestStage,29.801061590000000,-95.692447000000001,83.656616000000000,29.800963198800002,-95.692442858000007,1440263,88.799637124100002,12040104000069,42.383516241599999,12,TX,1, , ,MJS 10/27/2017,okay, , ,OK, 
08173500,"San Marcos Rv at Ottine, TX",ContGage,29.592608330000001,-97.588088900000002,3234.895136999999977,29.592170109900000,-97.588208713699998,1631413,12.847870281000001,12100203000009,12.847870281000001,12,TX,1, , , , , , ,AutoRef, 
08190500,"W Nueces Rv nr Brackettville, TX",CrestStage,29.481083330000001,-100.239166699999998,1797.451741000000084,29.481471950700001,-100.238805485000000,7876116,40.883806389599997,12110102000030,40.883806389599997,12,TX,1, , , , , , ,AutoRef, 
08212400,"Los Olmos Ck nr Falfurrias, TX",ContGage,27.264486179999999,-98.135837800000004,1243.194287999999915,27.264398519000000,-98.135848979700000,1585173,75.304210334000004,12110205000079,92.918208190000001,12,TX,1, , , , , , ,AutoRef, 
08158970,"Williamson Ck at Jimmy Clay Rd, Austin, TX",ContGage,30.189378000000001,-97.732504000000006,71.483671999999999,30.189555500800001,-97.732677769000006,5781731,9.665202369070000,12090205000163,9.665202369070000,12,TX,1, , ,MJS 10/30/2017,okay, , ,OK, 
08067525,"Goose Ck at Baytown, TX",CrestStage,29.770781970000002,-94.999650299999999,40.921812000000003,29.770851837599999,-95.000079130499998,1558800,6.916260227190000,12040104015056,4.997412273700000,12,TX,1, , , , , , ,AutoRef, 
08176550,"Fifteenmile Ck nr Weser, TX",CrestStage,28.897761030000002,-97.354992199999998,432.528012999999987,28.897589045699998,-97.355078663800001,1638505,75.034498920199994,12100204000108,75.034498920199994,12,TX,1, , , , , , ,AutoRef, 
08105400,"San Gabriel Rv nr Circleville, TX",CrestStage,30.628807630000001,-97.473335599999999,1551.402871999999888,30.629064669000002,-97.473465292599997,5671577,56.588922680700001,12070205000033,56.588922680700001,12,TX,1, , , , , , ,AutoRef, 
08072350,"Buffalo Bayou nr Fulshear, TX",CrestStage,29.723009200000000,-95.767171800000000,211.602027999999990,29.722457046300001,-95.767153670900001,1440377,98.188807564300006,12040104000077,98.188807564300006,12,TX,1, , , , , , ,AutoRef, 
08179000,"Medina Rv nr Pipe Creek, TX",CrestStage,29.675503389999999,-98.976142899999999,1227.654359000000113,29.675557997199999,-98.976081916599995,10834916,3.839428288660000,12100302000065,14.888166397299999,12,TX,1, , , , , , ,AutoRef, 
08075780,"Greens Bayou at Cutten Rd nr Houston, TX",CrestStage,29.949111779999999,-95.519663300000005,22.403396999999998,29.948995554600000,-95.519680345400005,1438277,46.406315166100001,12040104000753,62.615161472499999,12,TX,1, , ,MJS 10/27/2017,okay, , ,OK, 
08167000,"Guadalupe Rv at Comfort, TX",CrestStage,29.965238889999998,-98.897166700000000,2173.000015999999960,29.965379207200002,-98.897542930599997,3589508,94.309435251099998,12100201000045,94.309435251099998,12,TX,1, , , , , , ,AutoRef, 
08181400,"Helotes Ck at Helotes, TX",ContGage,29.578561080000000,-98.691689600000004,38.849820999999999,29.578355587099999,-98.691517482400002,10835030,6.183249133530000,12100302000299,6.183249133530000,12,TX,1, , , , , , ,AutoRef, 
08109700,"Middle Yegua Ck nr Dime Box, TX",CrestStage,30.339377639999999,-96.904703699999999,611.237192000000050,30.339413664100000,-96.904701224799993,5570395,82.323495259100000,12070102000094,82.323495259100000,12,TX,1, , , , , , ,AutoRef, 
08189800,"Chiltipin Ck at Sinton, TX",ContGage,28.046959189999999,-97.503883200000004,331.518477000000019,28.046771619800001,-97.504001799700006,5298483,55.217417331800000,12100407000134,55.217417331800000,12,TX,0,SEJ 9/13/17,Okay., , , , ,OK, 
08109000,"Brazos Rv nr Bryan, TX",ContGage,30.614089249999999,-96.486632799999995,102343.379772000000230,30.614246750700001,-96.487124642400005,5558068,75.636784726000002,12070101000982,72.235536024100000,12,TX,1, , ,MJS 10/30/2017,okay, , ,OK, 
08185000,"Cibolo Ck at Selma, TX",CrestStage,29.594116600000000,-98.311124199999995,709.656739000000016,29.594116156900000,-98.311109290199994,7851041,75.560686359700000,12100304000032,75.560686359700000,12,TX,1, , , , , , ,AutoRef, 
08077600,"Clear Ck nr Friendswood, TX",CrestStage,29.517455170000002,-95.178544000000002,315.978547999999989,29.517371281199999,-95.178643496000007,1563092,64.930515712000002,12040204000025,69.376768714899995,12,TX,1, , , , , , ,AutoRef, 
08155240,"Barton Ck at Lost Ck Blvd nr Austin, TX",CrestStage,30.274095700000000,-97.844729599999994,277.128727000000026,30.274269294200000,-97.844465818000003,5781325,94.798991105499994,12090205000061,94.798991105499994,12,TX,1, , ,MJS 10/30/2017,okay, , ,OK, 
08189300,"Medio Ck nr Beeville, TX",CrestStage,28.483051639999999,-97.656662999999995,528.357572000000005,28.482841323599999,-97.657015278499998,5289427,87.867378020399997,12100406000087,87.867378020399997,12,TX,1, , , , , , ,AutoRef, 
08154700,"Bull Ck at Loop 360 nr Austin, TX",ContGage,30.372148249999999,-97.784730100000004,57.756734999999999,30.372144116699999,-97.784719606300001,5781189,82.888522014200007,12090205000018,41.932399802100001,12,TX,1, , ,MJS 10/30/2017,okay, , ,OK, 
08206600,"Frio Rv at Tilden, TX",ContGage,28.467492790000001,-98.547517400000004,11636.816532999999254,28.466736879399999,-98.547059299300003,10664196,94.647312673499997,12110108000010,94.647312673499997,12,TX,0,SEJ 8/17/17,Moved to GageLoc location. COMID 10664196..,MJS 10/26/2017,agree with move, , ,Move,10664192
08167500,"Guadalupe Rv nr Spring Branch, TX",ContGage,29.860495700000001,-98.383627500000003,3405.834351999999853,29.860676529700001,-98.383688140900006,3589120,64.070895294500005,12100201000006,64.070895294500005,12,TX,1, , , , , , ,AutoRef, 
08178100,"San Pedro Ck at Santa Rosa St, San Antonio, TX",CrestStage,29.431361100000000,-98.497111099999998,4.739678000000000,29.430033087700000,-98.492893490900002,10840810,4.245115309230000,12100301000187,2.885840000000000,12,TX,0,SEJ 9/20/17,Okay., , , , ,OK, 
08074780,"Keegans Bayou at Keegan Rd nr Houston, TX",CrestStage,29.665510170000001,-95.595222800000002,22.351597000000002,29.665831346099999,-95.595236104600005,1440395,62.218999837699997,12040104000088,29.794333366000000,12,TX,1, , ,MJS 10/30/2017,okay, , ,OK, 
08178000,"San Antonio Rv at San Antonio, TX",CrestStage,29.409677960000000,-98.495017000000004,108.261503000000005,29.409849674499998,-98.494700982300003,10840818,66.213628335799996,12100301000190,66.213628335799996,12,TX,1, , ,MJS 10/30/2017,okay, , ,OK, 
08104900,"S Fk San Gabriel Rv at Georgetown, TX",CrestStage,30.625749899999999,-97.691120400000003,344.468416999999988,30.626062661799999,-97.691129735800004,5671579,16.113131082500001,12070205000491,16.113131082500001,12,TX,1, , ,MJS 10/30/2017,okay, , ,OK, 
08075400,"Sims Bayou at Hiram Clarke St, Houston, TX",CrestStage,29.618843989999998,-95.446052199999997,52.317760000000000,29.618834266200000,-95.446047970500004,1439761,84.458730507400006,12040104000670,83.586804594100002,12,TX,1, , ,MJS 10/27/2017,okay, , ,OK, 
08211500,"Nueces Rv at Calallen, TX",CrestStage,27.883076970000001,-97.625273000000007,43211.361460000000079,27.882954898000001,-97.625924534999996,3171902,28.079007453700001,12110111000002,8.327497750179999,12,TX,1, , , , , , ,AutoRef, 
08114000,"Brazos Rv at Richmond, TX",CrestStage,29.582458899999999,-95.757727500000001,116826.593227000004845,29.582567924999999,-95.757615779999995,3123784,93.628952258699996,12070104000662,96.783229325700006,12,TX,1, , , , , , ,AutoRef, 
08067650,"W Fk San Jacinto Rv bl Lk Conroe nr Conroe, TX",CrestStage,30.342152890000001,-95.542997999999997,1168.084632999999940,30.342105422600000,-95.542670671400003,1467944,3.733073141500000,12040101000029,3.733073141500000,12,TX,1, , ,MJS 10/30/2017,okay, , ,OK, 
08177700,"Olmos Ck at Dresden Dr, San Antonio, TX",CrestStage,29.499119199999999,-98.510295799999994,54.907747999999998,29.499185687099999,-98.510556297199997,10840810,99.144641427899998,12100301000187,67.398775104300000,12,TX,0,"JAF, 12/21/2015",OK. ComID is correct: GNIS_name in NHDPlus is at odds with topo map, , , , ,OK, 
08075650,"Berry Bayou at Forest Oaks St, Houston, TX",CrestStage,29.676618749999999,-95.243823800000001,27.712872999999998,29.676695326099999,-95.243815527500004,1440391,80.936203299200002,12040104000677,51.553884853800000,12,TX,0,SEJ 9/20/17,Okay., , , , ,OK, 
08151500,"Llano Rv at Llano, TX",ContGage,30.751289900000000,-98.669759900000003,10870.180055999999240,30.751505844299999,-98.669751105200007,5771725,67.951303576300006,12090204000060,68.828893030499998,12,TX,1, , , , , , ,AutoRef, 
08105000,"San Gabriel Rv at Georgetown, TX",ContGage,30.654082400000000,-97.655286300000000,1048.945181000000048,30.653655963399999,-97.655531966400005,5670913,35.320638573300002,12070205000052,35.320638573300002,12,TX,1,"JAF, 12/21/2015 --> LH 7/11/2017",OK., , , , ,OK, 
08078000,"Chocolate Bayou nr Alvin, TX",CrestStage,29.371543490000001,-95.323047599999995,227.141955999999993,29.369866297600002,-95.320680193399994,1566188,93.797153072000000,12040204000149,93.797153072000000,12,TX,1,SEJ 8/17/17,Moved to GageLoc location. COMID 1566188.,MJS 10/30/2017,further downstream but relatively close to correct gage location. okay, , ,Move,1566182
08172400,"Plum Ck at Lockhart, TX",ContGage,29.922998329999999,-97.679166699999996,290.078666999999996,29.923128372200001,-97.679174551399996,1631087,93.684481140900004,12100203000028,94.985309401500004,12,TX,1, , ,MJS 10/30/2017,okay, , ,OK, 
08182400,"Calaveras Ck SWS No. 6 nr Elmendorf, TX",CrestStage,29.380513149999999,-98.292789799999994,18.155816999999999,29.380585803900001,-98.292729707500001,10840828,99.019365840000006,12100301000011,47.133129022399999,12,TX,0,SEJ 9/20/17,Okay., , , , ,OK, 
08172000,"San Marcos Rv at Luling, TX",CrestStage,29.666340370000000,-97.650831400000001,2170.410027999999784,29.666218928199999,-97.650943660600007,1631387,80.208005543900001,12100203000050,80.208005543900001,12,TX,1, , ,MJS 10/30/2017,okay, , ,OK, 
08047500,"Clear Fk Trinity Rv at Ft Worth, TX",CrestStage,32.732353000000003,-97.358906300000001,1341.613835999999992,32.732436026000002,-97.358793536999997,1268904,30.745957016900000,12030102000034,30.745957016900000,12,TX,1, , , , , , ,AutoRef, 
08098300,"Little Pond Ck nr Burlington, TX",ContGage,31.026573140000000,-96.988321400000004,59.569726000000003,31.026351859199998,-96.988511647199999,5555300,76.257225887999994,12070101000338,77.662658211799993,12,TX,1, , , , , , ,AutoRef, 
08033500,"Neches Rv nr Rockland, TX",ContGage,31.024999999999999,-94.399444399999993,9417.196732000000338,31.025146179699998,-94.399491041800005,1109655,68.708028709100006,12020003000101,68.708028709100006,12,TX,1, , , , , , ,AutoRef, 
08063800,"Waxahachie Ck nr Bardwell, TX",ContGage,32.243480699999999,-96.640267600000001,461.017881999999986,32.243557935100000,-96.640252153000006,1446926,65.083283048200002,12030109000002,65.083283048200002,12,TX,1, , , , , , ,AutoRef, 
08100000,"Leon Rv nr Hamilton, TX",CrestStage,31.788763249999999,-98.121423800000002,4897.667497000000367,31.788573284000002,-98.120620424799995,2569332,48.516930000000002,12070201000050,48.516930000000002,12,TX,1, , ,MJS 10/30/2017,okay, , ,OK, 
08039500,"Angelina Rv nr Ebenezer, TX",CrestStage,31.015196639999999,-94.152137199999999,9028.698517000000720,31.014922297399998,-94.152381351399995,1159703,7.008154668480000,12020005000591,7.008154668480000,12,TX,1, , , , , , ,AutoRef, 
